regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
capacity,9104,straight,0.2,intermittent,L4 failure,3.1577179546518073,3.591015517572697,0.8793384320394773
capacity,9104,straight,0.2,intermittent,L4 slip,1.2365450214257252,1.3303532283692892,0.9294862409898824
capacity,9104,straight,0.2,delayed,intact,0.7675367492109031,0.7695264120216747,0.9974144320718707
capacity,9104,straight,0.2,delayed,L4 failure,3.1577179546518073,3.2292553627562177,0.9778470885488126
capacity,9104,straight,0.2,delayed,L4 slip,1.2365450214257252,1.2537416318140413,0.9862837685596878
capacity,9104,straight,0.2,noisy,intact,0.7675367492109031,0.7736303357920523,0.9921233872313053
capacity,9104,straight,0.2,noisy,L4 failure,3.1577179546518073,3.1564697067695535,1.0003954569497615
capacity,9104,straight,0.2,noisy,L4 slip,1.2365450214257252,1.2434908365827717,0.9944142610844369
capacity,9104,straight,0.2,stuck,intact,0.7675367492109031,0.7755972855912285,0.989607317444154
capacity,9104,straight,0.2,stuck,L4 failure,3.1577179546518073,3.400001721151417,0.9287401047498413
capacity,9104,straight,0.2,stuck,L4 slip,1.2365450214257252,1.2965751752452406,0.9537009847437801
capacity,9104,straight,0.4,dropout,intact,0.7623839303309331,0.7760914455002952,0.9823377576845654
capacity,9104,straight,0.4,dropout,L4 failure,2.8976391499288576,3.634202262141079,0.7973246784073383
capacity,9104,straight,0.4,dropout,L4 slip,1.168785687983053,1.3456231919352695,0.8685831925222026
capacity,9104,straight,0.4,intermittent,intact,0.7623839303309331,0.7674608217520882,0.9933848200751607
capacity,9104,straight,0.4,intermittent,L4 failure,2.8976391499288576,3.352943995461504,0.8642074409387868
capacity,9104,straight,0.4,intermittent,L4 slip,1.168785687983053,1.2756257111985936,0.9162450064485197
capacity,9104,straight,0.4,delayed,intact,0.7623839303309331,0.7636053194896466,0.9984004967912876
capacity,9104,straight,0.4,delayed,L4 failure,2.8976391499288576,2.931164096910744,0.9885625826895125
capacity,9104,straight,0.4,delayed,L4 slip,1.168785687983053,1.1774901561329885,0.9926076085608037
capacity,9104,straight,0.4,noisy,intact,0.7623839303309331,0.7845339150766473,0.9717666957156974
capacity,9104,straight,0.4,noisy,L4 failure,2.8976391499288576,2.9028706757000466,0.9981978095631396
capacity,9104,straight,0.4,noisy,L4 slip,1.168785687983053,1.2024351147953154,0.9720155986811891
capacity,9104,straight,0.4,stuck,intact,0.7623839303309331,0.7661509680164387,0.9950831652732118
capacity,9104,straight,0.4,stuck,L4 failure,2.8976391499288576,3.021750068336744,0.9589274706375035
capacity,9104,straight,0.4,stuck,L4 slip,1.168785687983053,1.1877858715910954,0.9840036962364346
capacity,9104,straight,1.0,dropout,intact,0.7585975057934288,0.7609963715991326,0.9968477302977635
capacity,9104,straight,1.0,dropout,L4 failure,2.771432020289723,3.269740417365841,0.8476000130072822
capacity,9104,straight,1.0,dropout,L4 slip,1.1334161463616619,1.212416794672872,0.9348403546879887
capacity,9104,straight,1.0,intermittent,intact,0.7585975057934288,0.764485151385583,0.992298548138596
capacity,9104,straight,1.0,intermittent,L4 failure,2.771432020289723,3.038159572916043,0.9122075235928727
capacity,9104,straight,1.0,intermittent,L4 slip,1.1334161463616619,1.181571288888619,0.9592448267998696
capacity,9104,straight,1.0,delayed,intact,0.7585975057934288,0.7581653048113953,1.00057006167295
capacity,9104,straight,1.0,delayed,L4 failure,2.771432020289723,2.793157492146346,0.9922218951427876
capacity,9104,straight,1.0,delayed,L4 slip,1.1334161463616619,1.139812103245762,0.9943885866224031
capacity,9104,straight,1.0,noisy,intact,0.7585975057934288,0.8622089059953207,0.8798302830306716
capacity,9104,straight,1.0,noisy,L4 failure,2.771432020289723,2.866671536528174,0.9667769693789908
capacity,9104,straight,1.0,noisy,L4 slip,1.1334161463616619,1.2798105504085828,0.8856124416225635
capacity,9104,straight,1.0,stuck,intact,0.7585975057934288,0.7583089452936924,1.000380531578227
capacity,9104,straight,1.0,stuck,L4 failure,2.771432020289723,2.804787502783595,0.9881076614678409
capacity,9104,straight,1.0,stuck,L4 slip,1.1334161463616619,1.1397972570441284,0.9944015388324281
capacity,9104,s_lr,0.0,dropout,intact,0.7075593949380059,0.7075593949380059,1.0
capacity,9104,s_lr,0.0,dropout,L4 failure,4.155597459731103,4.155597459731103,1.0
capacity,9104,s_lr,0.0,dropout,L4 slip,1.7305636399381967,1.7305636399381967,1.0
capacity,9104,s_lr,0.0,intermittent,intact,0.7075593949380059,0.7075593949380059,1.0
capacity,9104,s_lr,0.0,intermittent,L4 failure,4.155597459731103,4.155597459731103,1.0
capacity,9104,s_lr,0.0,intermittent,L4 slip,1.7305636399381967,1.7305636399381967,1.0
capacity,9104,s_lr,0.0,delayed,intact,0.7075593949380059,0.7075593949380059,1.0
capacity,9104,s_lr,0.0,delayed,L4 failure,4.155597459731103,4.155597459731103,1.0
capacity,9104,s_lr,0.0,delayed,L4 slip,1.7305636399381967,1.7305636399381967,1.0
capacity,9104,s_lr,0.0,noisy,intact,0.7075593949380059,0.7075593949380059,1.0
capacity,9104,s_lr,0.0,noisy,L4 failure,4.155597459731103,4.155597459731103,1.0
capacity,9104,s_lr,0.0,noisy,L4 slip,1.7305636399381967,1.7305636399381967,1.0
capacity,9104,s_lr,0.0,stuck,intact,0.7075593949380059,0.7075593949380059,1.0
capacity,9104,s_lr,0.0,stuck,L4 failure,4.155597459731103,4.155597459731103,1.0
capacity,9104,s_lr,0.0,stuck,L4 slip,1.7305636399381967,1.7305636399381967,1.0
capacity,9104,s_lr,0.025,dropout,intact,0.6851795130668668,0.7094928132431442,0.96573143557982
capacity,9104,s_lr,0.025,dropout,L4 failure,4.020382366104046,4.125371940987149,0.9745502765847629
capacity,9104,s_lr,0.025,dropout,L4 slip,1.5979021132290554,1.7034739750517098,0.9380255505110081
capacity,9104,s_lr,0.025,intermittent,intact,0.6851795130668668,0.6992326290568356,0.979902087794552
capacity,9104,s_lr,0.025,intermittent,L4 failure,4.020382366104046,4.109415914105077,0.9783342572613705
capacity,9104,s_lr,0.025,intermittent,L4 slip,1.5979021132290554,1.6832412689542384,0.9493006990149413
capacity,9104,s_lr,0.025,delayed,intact,0.6851795130668668,0.6884185381979006,0.9952949768907841
capacity,9104,s_lr,0.025,delayed,L4 failure,4.020382366104046,4.037857075432791,0.9956722813605601
capacity,9104,s_lr,0.025,delayed,L4 slip,1.5979021132290554,1.6147849918782153,0.9895448132512534
capacity,9104,s_lr,0.025,noisy,intact,0.6851795130668668,0.680844446853434,1.0063671903816906
capacity,9104,s_lr,0.025,noisy,L4 failure,4.020382366104046,4.018737075052744,1.0004094049997736
capacity,9104,s_lr,0.025,noisy,L4 slip,1.5979021132290554,1.5930230642365149,1.0030627610497773
capacity,9104,s_lr,0.025,stuck,intact,0.6851795130668668,0.6906312272366828,0.992106186406269
capacity,9104,s_lr,0.025,stuck,L4 failure,4.020382366104046,4.0382389742360285,0.9955781200057977
capacity,9104,s_lr,0.025,stuck,L4 slip,1.5979021132290554,1.6365276179388306,0.9763978900897358
capacity,9104,s_lr,0.05,dropout,intact,0.6693581125487091,0.7086695192479505,0.9445278714104154
capacity,9104,s_lr,0.05,dropout,L4 failure,3.8805216418202675,4.092222874631502,0.9482674235258269
capacity,9104,s_lr,0.05,dropout,L4 slip,1.4805134962579007,1.6732103081222554,0.8848340755917248
capacity,9104,s_lr,0.05,intermittent,intact,0.6693581125487091,0.6915735673410185,0.9678769463706891
capacity,9104,s_lr,0.05,intermittent,L4 failure,3.8805216418202675,4.062046889679341,0.9553118777825326
capacity,9104,s_lr,0.05,intermittent,L4 slip,1.4805134962579007,1.6369944744594733,0.9044095868110723
capacity,9104,s_lr,0.05,delayed,intact,0.6693581125487091,0.6738800930379115,0.993289636337502
capacity,9104,s_lr,0.05,delayed,L4 failure,3.8805216418202675,3.9153802913461186,0.991096995200467
capacity,9104,s_lr,0.05,delayed,L4 slip,1.4805134962579007,1.5088503090823444,0.9812195996820403
capacity,9104,s_lr,0.05,noisy,intact,0.6693581125487091,0.6635630208961525,1.0087332950602497
capacity,9104,s_lr,0.05,noisy,L4 failure,3.8805216418202675,3.8784315674978016,1.0005388967901305
capacity,9104,s_lr,0.05,noisy,L4 slip,1.4805134962579007,1.4720511358358332,1.0057486864525684
capacity,9104,s_lr,0.05,stuck,intact,0.6693581125487091,0.6754854621367317,0.9909289689690135
capacity,9104,s_lr,0.05,stuck,L4 failure,3.8805216418202675,3.9175348561907812,0.9905519119218499
capacity,9104,s_lr,0.05,stuck,L4 slip,1.4805134962579007,1.544041760531843,0.9588558639423974
capacity,9104,s_lr,0.1,dropout,intact,0.6589625824147975,0.7007626483778069,0.9403506079272744
capacity,9104,s_lr,0.1,dropout,L4 failure,3.5968907872276943,4.0189471285913285,0.8949833556253903
capacity,9104,s_lr,0.1,dropout,L4 slip,1.2998437247434282,1.6059656415148182,0.8093845167928735
capacity,9104,s_lr,0.1,intermittent,intact,0.6589625824147975,0.6785890823905316,0.9710774893303707
capacity,9104,s_lr,0.1,intermittent,L4 failure,3.5968907872276943,3.964242987006937,0.907333581472361
capacity,9104,s_lr,0.1,intermittent,L4 slip,1.2998437247434282,1.5500232004518435,0.8385963025356743
capacity,9104,s_lr,0.1,delayed,intact,0.6589625824147975,0.662288014442928,0.9949788733064608
capacity,9104,s_lr,0.1,delayed,L4 failure,3.5968907872276943,3.663677554842205,0.9817705661552447
capacity,9104,s_lr,0.1,delayed,L4 slip,1.2998437247434282,1.3360161440442129,0.9729251630213926
capacity,9104,s_lr,0.1,noisy,intact,0.6589625824147975,0.6540701988974933,1.0074799058656867
capacity,9104,s_lr,0.1,noisy,L4 failure,3.5968907872276943,3.596709862379271,1.000050302875502
capacity,9104,s_lr,0.1,noisy,L4 slip,1.2998437247434282,1.2909626504679206,1.0068794199989355
capacity,9104,s_lr,0.1,stuck,intact,0.6589625824147975,0.6611088700661006,0.9967535034719948
capacity,9104,s_lr,0.1,stuck,L4 failure,3.5968907872276943,3.674251069769189,0.9789452922316617
capacity,9104,s_lr,0.1,stuck,L4 slip,1.2998437247434282,1.37340950428166,0.946435655710196
capacity,9104,s_lr,0.2,dropout,intact,0.6908702884808647,0.674885437100359,1.0236852812370416
capacity,9104,s_lr,0.2,dropout,L4 failure,3.0933287166442325,3.8554582576093623,0.8023245253762129
capacity,9104,s_lr,0.2,dropout,L4 slip,1.1294457610508464,1.461268752246692,0.772921311917695
capacity,9104,s_lr,0.2,intermittent,intact,0.6908702884808647,0.6632165279224833,1.0416964285329355
capacity,9104,s_lr,0.2,intermittent,L4 failure,3.0933287166442325,3.7611306320462448,0.8224464979460991
capacity,9104,s_lr,0.2,intermittent,L4 slip,1.1294457610508464,1.4014289380871463,0.8059243892826002
capacity,9104,s_lr,0.2,delayed,intact,0.6908702884808647,0.6935415145780776,0.9961484265309801
capacity,9104,s_lr,0.2,delayed,L4 failure,3.0933287166442325,3.192848843653544,0.9688303042572376
capacity,9104,s_lr,0.2,delayed,L4 slip,1.1294457610508464,1.1540999392342774,0.9786377441456339
capacity,9104,s_lr,0.2,noisy,intact,0.6908702884808647,0.6858626424754171,1.0073012374422
capacity,9104,s_lr,0.2,noisy,L4 failure,3.0933287166442325,3.10056371837802,0.9976665527978338
capacity,9104,s_lr,0.2,noisy,L4 slip,1.1294457610508464,1.1279694953924588,1.0013087815445523
capacity,9104,s_lr,0.2,stuck,intact,0.6908702884808647,0.7196935503157352,0.95995064590724
capacity,9104,s_lr,0.2,stuck,L4 failure,3.0933287166442325,3.231518212668386,0.9572369744096088
capacity,9104,s_lr,0.2,stuck,L4 slip,1.1294457610508464,1.15287960990261,0.9796736375155918
capacity,9104,s_lr,0.4,dropout,intact,0.7689099233495849,0.6663002942504341,1.1539990751686267
capacity,9104,s_lr,0.4,dropout,L4 failure,2.714236748058769,3.5262173974030118,0.7697304057480261
capacity,9104,s_lr,0.4,dropout,L4 slip,1.0951262282319285,1.2210448882986418,0.8968763054713217
capacity,9104,s_lr,0.4,intermittent,intact,0.7689099233495849,0.671021503554143,1.1458797062045918
capacity,9104,s_lr,0.4,intermittent,L4 failure,2.714236748058769,3.3739071412777646,0.8044787939927814
capacity,9104,s_lr,0.4,intermittent,L4 slip,1.0951262282319285,1.212252523477876,0.90338127330936
capacity,9104,s_lr,0.4,delayed,intact,0.7689099233495849,0.7921913534163046,0.9706113554934434
capacity,9104,s_lr,0.4,delayed,L4 failure,2.714236748058769,2.7525686554810163,0.9860741321216749
capacity,9104,s_lr,0.4,delayed,L4 slip,1.0951262282319285,1.1155744445037503,0.9816702360182534
capacity,9104,s_lr,0.4,noisy,intact,0.7689099233495849,0.753969783853408,1.0198153027032735
capacity,9104,s_lr,0.4,noisy,L4 failure,2.714236748058769,2.7095037441305387,1.0017468157918155
capacity,9104,s_lr,0.4,noisy,L4 slip,1.0951262282319285,1.1040251165461814,0.9919395961370046
capacity,9104,s_lr,0.4,stuck,intact,0.7689099233495849,0.9956188425249278,0.7722934626263195
capacity,9104,s_lr,0.4,stuck,L4 failure,2.714236748058769,2.7595854919742795,0.9835668276821288
capacity,9104,s_lr,0.4,stuck,L4 slip,1.0951262282319285,1.2089022963292788,0.9058848110034856
capacity,9104,s_lr,1.0,dropout,intact,0.7934550687805736,0.8752567107531668,0.9065398288666623
capacity,9104,s_lr,1.0,dropout,L4 failure,2.6205400239731076,2.9619903140784865,0.8847226851207282
capacity,9104,s_lr,1.0,dropout,L4 slip,1.1196320426888264,1.0817855136752599,1.0349852429480098
capacity,9104,s_lr,1.0,intermittent,intact,0.7934550687805736,0.7850396012672313,1.0107197999944944
capacity,9104,s_lr,1.0,intermittent,L4 failure,2.6205400239731076,2.9038562544965023,0.9024344851489494
capacity,9104,s_lr,1.0,intermittent,L4 slip,1.1196320426888264,1.1451575758302948,0.9777100255194477
capacity,9104,s_lr,1.0,delayed,intact,0.7934550687805736,0.8250872408221953,0.9616620273874307
capacity,9104,s_lr,1.0,delayed,L4 failure,2.6205400239731076,2.673250046097788,0.9802824198201651
capacity,9104,s_lr,1.0,delayed,L4 slip,1.1196320426888264,1.1470396711210078,0.976105771123508
capacity,9104,s_lr,1.0,noisy,intact,0.7934550687805736,0.8235098852618918,0.9635040003536081
capacity,9104,s_lr,1.0,noisy,L4 failure,2.6205400239731076,2.691252168100635,0.9737251882355442
capacity,9104,s_lr,1.0,noisy,L4 slip,1.1196320426888264,1.2112948515677693,0.9243265925217924
capacity,9104,s_lr,1.0,stuck,intact,0.7934550687805736,1.3428237426805452,0.5908854926832604
capacity,9104,s_lr,1.0,stuck,L4 failure,2.6205400239731076,2.8825700570398225,0.9090984684216835
capacity,9104,s_lr,1.0,stuck,L4 slip,1.1196320426888264,1.398098961729559,0.8008246006446876
capacity,9104,s_rl,0.0,dropout,intact,1.094030051083989,1.094030051083989,1.0
capacity,9104,s_rl,0.0,dropout,L4 failure,3.4911248147028715,3.4911248147028715,1.0
capacity,9104,s_rl,0.0,dropout,L4 slip,1.2015146736945712,1.2015146736945712,1.0
capacity,9104,s_rl,0.0,intermittent,intact,1.094030051083989,1.094030051083989,1.0
capacity,9104,s_rl,0.0,intermittent,L4 failure,3.4911248147028715,3.4911248147028715,1.0
capacity,9104,s_rl,0.0,intermittent,L4 slip,1.2015146736945712,1.2015146736945712,1.0
capacity,9104,s_rl,0.0,delayed,intact,1.094030051083989,1.094030051083989,1.0
capacity,9104,s_rl,0.0,delayed,L4 failure,3.4911248147028715,3.4911248147028715,1.0
capacity,9104,s_rl,0.0,delayed,L4 slip,1.2015146736945712,1.2015146736945712,1.0
capacity,9104,s_rl,0.0,noisy,intact,1.094030051083989,1.094030051083989,1.0
capacity,9104,s_rl,0.0,noisy,L4 failure,3.4911248147028715,3.4911248147028715,1.0
capacity,9104,s_rl,0.0,noisy,L4 slip,1.2015146736945712,1.2015146736945712,1.0
capacity,9104,s_rl,0.0,stuck,intact,1.094030051083989,1.094030051083989,1.0
capacity,9104,s_rl,0.0,stuck,L4 failure,3.4911248147028715,3.4911248147028715,1.0
capacity,9104,s_rl,0.0,stuck,L4 slip,1.2015146736945712,1.2015146736945712,1.0
capacity,9104,s_rl,0.025,dropout,intact,0.9545626901013954,1.01201622885779,0.9432286389110187
capacity,9104,s_rl,0.025,dropout,L4 failure,3.4605566803034735,3.519219691019772,0.9833306767218901
capacity,9104,s_rl,0.025,dropout,L4 slip,1.228107239660257,1.2162187223167813,1.009774983007028
capacity,9104,s_rl,0.025,intermittent,intact,0.9545626901013954,1.039823152259779,0.9180048434456449
capacity,9104,s_rl,0.025,intermittent,L4 failure,3.4605566803034735,3.4809457450674706,0.9941426651671063
capacity,9104,s_rl,0.025,intermittent,L4 slip,1.228107239660257,1.2104693591937636,1.0145711085807585
capacity,9104,s_rl,0.025,delayed,intact,0.9545626901013954,0.9646845049695127,0.9895076423266099
capacity,9104,s_rl,0.025,delayed,L4 failure,3.4605566803034735,3.4691169256779886,0.9975324425328091
capacity,9104,s_rl,0.025,delayed,L4 slip,1.228107239660257,1.227631773067961,1.0003873039153328
capacity,9104,s_rl,0.025,noisy,intact,0.9545626901013954,0.9612932587137724,0.9929984231644539
capacity,9104,s_rl,0.025,noisy,L4 failure,3.4605566803034735,3.458065155349756,1.0007204968217163
capacity,9104,s_rl,0.025,noisy,L4 slip,1.228107239660257,1.2280043215119294,1.000083809272105
capacity,9104,s_rl,0.025,stuck,intact,0.9545626901013954,0.9644208132731109,0.9897781932575072
capacity,9104,s_rl,0.025,stuck,L4 failure,3.4605566803034735,3.5106178285247687,0.9857400746345746
capacity,9104,s_rl,0.025,stuck,L4 slip,1.228107239660257,1.232594396296944,0.9963595837769769
capacity,9104,s_rl,0.05,dropout,intact,0.8777873066979126,0.946555829890438,0.927348687715034
capacity,9104,s_rl,0.05,dropout,L4 failure,3.42358929339145,3.543481297756672,0.9661654756182503
capacity,9104,s_rl,0.05,dropout,L4 slip,1.2545698345221938,1.2338494793525583,1.016793260050252
capacity,9104,s_rl,0.05,intermittent,intact,0.8777873066979126,0.9934184681313095,0.8836027664646628
capacity,9104,s_rl,0.05,intermittent,L4 failure,3.42358929339145,3.4698122251955303,0.9866785494994688
capacity,9104,s_rl,0.05,intermittent,L4 slip,1.2545698345221938,1.2199335735842705,1.028391923698074
capacity,9104,s_rl,0.05,delayed,intact,0.8777873066979126,0.8883277931530783,0.9881344628228362
capacity,9104,s_rl,0.05,delayed,L4 failure,3.42358929339145,3.4412062913448116,0.9948805748735055
